N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper,point_est_feasible,main_seed_verdict,main_seed_m,verify_seed_verdict,verify_seed_m
476,1183,9.047891562093723,84,200,0.42,0.3537359911147436,0.48927926115229037,False,insufficient,200,,
604,49,9.047891562093723,3536,4000,0.884,0.873705804675507,0.8935573428663891,False,insufficient,4000,,
28,5152,9.047891562093724,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
92,4585,9.047891562093724,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
540,616,9.047891562093724,135,200,0.675,0.607319850609677,0.7360842850561861,False,insufficient,200,,
35,5090,9.047917742032503,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
99,4523,9.047917742032503,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
163,3956,9.047917742032503,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
227,3389,9.047917742032503,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
291,2822,9.047917742032503,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
355,2255,9.047917742032503,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
419,1688,9.047917742032503,47,200,0.235,0.18157433377419854,0.2984136893603518,False,insufficient,200,,
483,1121,9.047917742032503,84,200,0.42,0.3537359911147436,0.48927926115229037,False,insufficient,200,,
547,554,9.047917742032503,141,200,0.705,0.638412854206739,0.7638605618589861,False,insufficient,200,,
42,5028,9.047943921971283,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
106,4461,9.047943921971283,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
170,3894,9.047943921971283,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
234,3327,9.047943921971283,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
298,2760,9.047943921971283,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
362,2193,9.047943921971283,20,200,0.1,0.06567044845124732,0.14940581288392302,False,insufficient,200,,
426,1626,9.047943921971283,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
490,1059,9.047943921971283,89,200,0.445,0.377806009517404,0.5142669764161818,False,insufficient,200,,
554,492,9.047943921971283,147,200,0.735,0.669824237532593,0.7913184589329944,False,insufficient,200,,
49,4966,9.047970101910062,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
369,2131,9.047970101910062,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
433,1564,9.047970101910062,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
497,997,9.047970101910062,95,200,0.475,0.40691622594241644,0.5440260403910315,False,insufficient,200,,
561,430,9.047970101910062,151,200,0.755,0.6909575639021187,0.8094313194967102,False,insufficient,200,,
113,4399,9.047970101910064,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
177,3832,9.047970101910064,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
241,3265,9.047970101910064,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
305,2698,9.047970101910064,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
56,4904,9.047996281848842,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
120,4337,9.047996281848842,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
184,3770,9.047996281848842,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
248,3203,9.047996281848842,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
312,2636,9.047996281848842,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
376,2069,9.047996281848842,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
440,1502,9.047996281848842,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
504,935,9.047996281848842,101,200,0.505,0.4362699998026278,0.5735415469306826,False,insufficient,200,,
568,368,9.047996281848842,156,200,0.78,0.7176120002896181,0.8318346167757626,False,insufficient,200,,
575,306,9.048022461787621,160,200,0.8,0.7391448129154138,0.8495479910832086,False,insufficient,200,,
63,4842,9.048022461787623,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
127,4275,9.048022461787623,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
191,3708,9.048022461787623,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
255,3141,9.048022461787623,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
319,2574,9.048022461787623,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
383,2007,9.048022461787623,28,200,0.14,0.09866982605979482,0.1948988091418585,False,insufficient,200,,
447,1440,9.048022461787623,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
511,873,9.048022461787623,111,200,0.555,0.4857330235838182,0.6221939904825959,False,insufficient,200,,
6,5347,9.048048641726403,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
70,4780,9.048048641726403,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
134,4213,9.048048641726403,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
198,3646,9.048048641726403,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
262,3079,9.048048641726403,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
326,2512,9.048048641726403,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
390,1945,9.048048641726403,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
454,1378,9.048048641726403,69,200,0.345,0.2825979433061415,0.41324410796123684,False,insufficient,200,,
518,811,9.048048641726403,117,200,0.585,0.5157391484647247,0.6510571460015516,False,insufficient,200,,
582,244,9.048048641726403,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
141,4151,9.048074821665182,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
205,3584,9.048074821665182,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
269,3017,9.048074821665182,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
333,2450,9.048074821665182,11,200,0.055,0.03098534156570805,0.09578699916966896,False,insufficient,200,,
397,1883,9.048074821665182,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
461,1316,9.048074821665182,71,200,0.355,0.2919862749369033,0.4234788697970958,False,insufficient,200,,
525,749,9.048074821665182,122,200,0.61,0.5409374590206674,0.6749165691121608,False,insufficient,200,,
589,182,9.048074821665182,166,200,0.83,0.7718411632128768,0.8757209211856076,False,insufficient,200,,
13,5285,9.048074821665184,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
77,4718,9.048074821665184,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
20,5223,9.048101001603962,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
84,4656,9.048101001603962,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
276,2955,9.048101001603962,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
340,2388,9.048101001603962,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
404,1821,9.048101001603962,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
468,1254,9.048101001603962,77,200,0.385,0.3203330967849892,0.4540013283488722,False,insufficient,200,,
532,687,9.048101001603962,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
596,120,9.048101001603962,169,200,0.845,0.7883930935816389,0.8886036310167766,False,insufficient,200,,
148,4089,9.048101001603964,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
212,3522,9.048101001603964,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
27,5161,9.048127181542743,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
91,4594,9.048127181542743,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
155,4027,9.048127181542743,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
219,3460,9.048127181542743,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
283,2893,9.048127181542743,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
347,2326,9.048127181542743,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
411,1759,9.048127181542743,40,200,0.2,0.15045200891679145,0.2608551870845863,False,insufficient,200,,
475,1192,9.048127181542743,83,200,0.415,0.34894285399844827,0.4842608515352753,False,insufficient,200,,
539,625,9.048127181542743,134,200,0.67,0.6021668471867698,0.7314257417457829,False,insufficient,200,,
603,58,9.048127181542743,3532,4000,0.883,0.872669798694896,0.8925952677336096,False,insufficient,4000,,
34,5099,9.048153361481521,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
290,2831,9.048153361481521,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
354,2264,9.048153361481521,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
418,1697,9.048153361481521,44,200,0.22,0.1681653832242373,0.2823879997103819,False,insufficient,200,,
482,1130,9.048153361481521,84,200,0.42,0.3537359911147436,0.48927926115229037,False,insufficient,200,,
546,563,9.048153361481521,141,200,0.705,0.638412854206739,0.7638605618589861,False,insufficient,200,,
98,4532,9.048153361481523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
162,3965,9.048153361481523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
226,3398,9.048153361481523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
41,5037,9.048179541420302,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
105,4470,9.048179541420302,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
169,3903,9.048179541420302,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
233,3336,9.048179541420302,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
425,1635,9.048179541420302,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
489,1068,9.048179541420302,89,200,0.445,0.377806009517404,0.5142669764161818,False,insufficient,200,,
553,501,9.048179541420302,146,200,0.73,0.66456564747098,0.786765502261297,False,insufficient,200,,
297,2769,9.048179541420303,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
361,2202,9.048179541420303,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
560,439,9.04820572135908,151,200,0.755,0.6909575639021187,0.8094313194967102,False,insufficient,200,,
48,4975,9.048205721359082,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
112,4408,9.048205721359082,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
176,3841,9.048205721359082,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
240,3274,9.048205721359082,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
304,2707,9.048205721359082,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
368,2140,9.048205721359082,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
432,1573,9.048205721359082,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
496,1006,9.048205721359082,94,200,0.47,0.4020475482110944,0.5390831713890433,False,insufficient,200,,
311,2645,9.04823190129786,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
375,2078,9.04823190129786,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
439,1511,9.04823190129786,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
503,944,9.04823190129786,100,200,0.5,0.43136085907267824,0.5686391409273218,False,insufficient,200,,
55,4913,9.048231901297862,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
119,4346,9.048231901297862,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
183,3779,9.048231901297862,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
247,3212,9.048231901297862,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
567,377,9.048231901297862,155,200,0.775,0.7122587671141067,0.8273763032179636,False,insufficient,200,,
126,4284,9.048258081236641,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
190,3717,9.048258081236641,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
254,3150,9.048258081236641,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
574,315,9.048258081236641,158,200,0.79,0.7283538308774716,0.84071587965453,False,insufficient,200,,
62,4851,9.048258081236643,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
318,2583,9.048258081236643,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
382,2016,9.048258081236643,28,200,0.14,0.09866982605979482,0.1948988091418585,False,insufficient,200,,
446,1449,9.048258081236643,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
510,882,9.048258081236643,111,200,0.555,0.4857330235838182,0.6221939904825959,False,insufficient,200,,
5,5356,9.048284261175422,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
69,4789,9.048284261175422,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
133,4222,9.048284261175422,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
197,3655,9.048284261175422,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
261,3088,9.048284261175422,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
325,2521,9.048284261175422,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
389,1954,9.048284261175422,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
453,1387,9.048284261175422,69,200,0.345,0.2825979433061415,0.41324410796123684,False,insufficient,200,,
517,820,9.048284261175422,117,200,0.585,0.5157391484647247,0.6510571460015516,False,insufficient,200,,
581,253,9.048284261175422,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
332,2459,9.0483104411142,10,200,0.05,0.027382645473457017,0.08957814852860962,False,insufficient,200,,
12,5294,9.048310441114202,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
76,4727,9.048310441114202,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
140,4160,9.048310441114202,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
204,3593,9.048310441114202,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
268,3026,9.048310441114202,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
396,1892,9.048310441114202,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
460,1325,9.048310441114202,71,200,0.355,0.2919862749369033,0.4234788697970958,False,insufficient,200,,
524,758,9.048310441114202,122,200,0.61,0.5409374590206674,0.6749165691121608,False,insufficient,200,,
588,191,9.048310441114202,164,200,0.82,0.7608852492032754,0.8670537417285882,False,insufficient,200,,
19,5232,9.04833662105298,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
595,129,9.04833662105298,169,200,0.845,0.7883930935816389,0.8886036310167766,False,insufficient,200,,
83,4665,9.048336621052982,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
147,4098,9.048336621052982,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
211,3531,9.048336621052982,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
275,2964,9.048336621052982,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
339,2397,9.048336621052982,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
403,1830,9.048336621052982,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
467,1263,9.048336621052982,76,200,0.38,0.31559005800516143,0.44893282039538956,False,insufficient,200,,
531,696,9.048336621052982,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
26,5170,9.048362800991761,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
90,4603,9.048362800991761,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
154,4036,9.048362800991761,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
218,3469,9.048362800991761,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
282,2902,9.048362800991761,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
346,2335,9.048362800991761,16,200,0.08,0.04984058570487163,0.12598948869705726,False,insufficient,200,,
410,1768,9.048362800991761,39,200,0.195,0.1460552050050192,0.2554404442630482,False,insufficient,200,,
474,1201,9.048362800991761,83,200,0.415,0.34894285399844827,0.4842608515352753,False,insufficient,200,,
538,634,9.048362800991761,133,200,0.665,0.5970219115283492,0.7267591306708931,False,insufficient,200,,
602,67,9.048362800991761,3521,4000,0.88025,0.8698219734592767,0.8899483699074054,False,insufficient,4000,,
97,4541,9.048388980930541,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
161,3974,9.048388980930541,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
225,3407,9.048388980930541,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
289,2840,9.048388980930541,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
353,2273,9.048388980930541,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
417,1706,9.048388980930541,44,200,0.22,0.1681653832242373,0.2823879997103819,False,insufficient,200,,
481,1139,9.048388980930541,84,200,0.42,0.3537359911147436,0.48927926115229037,False,insufficient,200,,
545,572,9.048388980930541,140,200,0.7,0.6332093157249852,0.7592525536074295,False,insufficient,200,,
609,5,9.048388980930541,3570,4000,0.8925,0.8825216268887314,0.9017252101169826,False,crossing,4000,crossing,4000
33,5108,9.048388980930543,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
40,5046,9.048415160869322,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
104,4479,9.048415160869322,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
168,3912,9.048415160869322,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
232,3345,9.048415160869322,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
296,2778,9.048415160869322,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
360,2211,9.048415160869322,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
424,1644,9.048415160869322,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
488,1077,9.048415160869322,89,200,0.445,0.377806009517404,0.5142669764161818,False,insufficient,200,,
552,510,9.048415160869322,145,200,0.725,0.6593166058798847,0.7822029971190819,False,insufficient,200,,
111,4417,9.0484413408081,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
175,3850,9.0484413408081,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
239,3283,9.0484413408081,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
303,2716,9.0484413408081,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
367,2149,9.0484413408081,21,200,0.105,0.06970748770124899,0.15518032036723173,False,insufficient,200,,
431,1582,9.0484413408081,53,200,0.265,0.2086815410670056,0.33017576246740693,False,insufficient,200,,
495,1015,9.0484413408081,92,200,0.46,0.39233051748177505,0.529177108651742,False,insufficient,200,,
559,448,9.0484413408081,150,200,0.75,0.6856590163422495,0.804918320323269,False,insufficient,200,,
47,4984,9.048441340808102,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
54,4922,9.04846752074688,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
182,3788,9.04846752074688,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
246,3221,9.04846752074688,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
310,2654,9.04846752074688,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
374,2087,9.04846752074688,25,200,0.125,0.0861197445025044,0.1780142504992178,False,insufficient,200,,
438,1520,9.04846752074688,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
502,953,9.04846752074688,100,200,0.5,0.43136085907267824,0.5686391409273218,False,insufficient,200,,
566,386,9.04846752074688,155,200,0.775,0.7122587671141067,0.8273763032179636,False,insufficient,200,,
118,4355,9.048467520746883,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
61,4860,9.048493700685661,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
125,4293,9.048493700685661,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
189,3726,9.048493700685661,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
253,3159,9.048493700685661,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
317,2592,9.048493700685661,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
381,2025,9.048493700685661,28,200,0.14,0.09866982605979482,0.1948988091418585,False,insufficient,200,,
445,1458,9.048493700685661,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
509,891,9.048493700685661,109,200,0.545,0.47578611318257474,0.6125178074172186,False,insufficient,200,,
573,324,9.048493700685661,158,200,0.79,0.7283538308774716,0.84071587965453,False,insufficient,200,,
4,5365,9.04851988062444,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
68,4798,9.04851988062444,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
580,262,9.04851988062444,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
132,4231,9.048519880624442,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
196,3664,9.048519880624442,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
260,3097,9.048519880624442,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
324,2530,9.048519880624442,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
388,1963,9.048519880624442,30,200,0.15,0.10713593533492477,0.20605579333334925,False,insufficient,200,,
452,1396,9.048519880624442,67,200,0.335,0.27324086932910685,0.4029780884716509,False,insufficient,200,,
516,829,9.048519880624442,115,200,0.575,0.505709325931126,0.6414638750685293,False,insufficient,200,,
395,1901,9.04854606056322,33,200,0.165,0.11996855297651625,0.22265781589168893,False,insufficient,200,,
459,1334,9.04854606056322,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
523,767,9.04854606056322,121,200,0.605,0.5358834910421801,0.6701589903573376,False,insufficient,200,,
11,5303,9.048546060563222,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
75,4736,9.048546060563222,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
139,4169,9.048546060563222,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
203,3602,9.048546060563222,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
267,3035,9.048546060563222,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
331,2468,9.048546060563222,10,200,0.05,0.027382645473457017,0.08957814852860962,False,insufficient,200,,
587,200,9.048546060563222,163,200,0.815,0.755429371876425,0.8626980723221283,False,insufficient,200,,
82,4674,9.048572240502,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
146,4107,9.048572240502,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
210,3540,9.048572240502,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
274,2973,9.048572240502,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
338,2406,9.048572240502,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
402,1839,9.048572240502,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
466,1272,9.048572240502,76,200,0.38,0.31559005800516143,0.44893282039538956,False,insufficient,200,,
530,705,9.048572240502,124,200,0.62,0.5510671796046104,0.6844099419948385,False,insufficient,200,,
594,138,9.048572240502,168,200,0.84,0.782859297881253,0.884325879983852,False,insufficient,200,,
18,5241,9.048572240502002,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
25,5179,9.048598420440781,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
89,4612,9.048598420440781,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
153,4045,9.048598420440781,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
217,3478,9.048598420440781,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
281,2911,9.048598420440781,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
345,2344,9.048598420440781,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
409,1777,9.048598420440781,39,200,0.195,0.1460552050050192,0.2554404442630482,False,insufficient,200,,
473,1210,9.048598420440781,83,200,0.415,0.34894285399844827,0.4842608515352753,False,insufficient,200,,
537,643,9.048598420440781,130,200,0.65,0.5816346428084853,0.7127117591908259,False,insufficient,200,,
601,76,9.048598420440781,3512,4000,0.878,0.8674932061089909,0.887781454752563,False,insufficient,4000,,
544,581,9.04862460037956,140,200,0.7,0.6332093157249852,0.7592525536074295,False,insufficient,200,,
608,14,9.04862460037956,3566,4000,0.8915,0.8814835333744755,0.9007652225178481,False,crossing,4000,crossing,4000
32,5117,9.048624600379561,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
96,4550,9.048624600379561,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
160,3983,9.048624600379561,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
224,3416,9.048624600379561,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
288,2849,9.048624600379561,4,200,0.02,0.007804426362159347,0.05028708724004506,False,insufficient,200,,
352,2282,9.048624600379561,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
416,1715,9.048624600379561,43,200,0.215,0.16371876218582487,0.277023074015484,False,insufficient,200,,
480,1148,9.048624600379561,84,200,0.42,0.3537359911147436,0.48927926115229037,False,insufficient,200,,
39,5055,9.04865078031834,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
167,3921,9.04865078031834,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
231,3354,9.04865078031834,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
295,2787,9.04865078031834,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
359,2220,9.04865078031834,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
423,1653,9.04865078031834,49,200,0.245,0.1905686805032898,0.3090424360978812,False,insufficient,200,,
487,1086,9.04865078031834,88,200,0.44,0.3729781920017676,0.5092832471985078,False,insufficient,200,,
551,519,9.04865078031834,145,200,0.725,0.6593166058798847,0.7822029971190819,False,insufficient,200,,
103,4488,9.048650780318342,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
46,4993,9.04867696025712,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
110,4426,9.04867696025712,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
174,3859,9.04867696025712,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
238,3292,9.04867696025712,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
302,2725,9.04867696025712,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
366,2158,9.04867696025712,21,200,0.105,0.06970748770124899,0.15518032036723173,False,insufficient,200,,
430,1591,9.04867696025712,52,200,0.26,0.2041383002358024,0.32490745656529973,False,insufficient,200,,
494,1024,9.04867696025712,92,200,0.46,0.39233051748177505,0.529177108651742,False,insufficient,200,,
558,457,9.04867696025712,150,200,0.75,0.6856590163422495,0.804918320323269,False,insufficient,200,,
565,395,9.048703140195899,153,200,0.765,0.7015863106396482,0.8184256662258015,False,insufficient,200,,
