N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper
374,2041,8.971393780978811,11,100,0.11,0.06254196329419368,0.18631296574562342
374,2042,8.973069297060725,11,100,0.11,0.06254196329419368,0.18631296574562342
374,2043,8.97474481314264,11,100,0.11,0.06254196329419368,0.18631296574562342
374,2044,8.976420329224556,11,100,0.11,0.06254196329419368,0.18631296574562342
374,2045,8.97809584530647,11,100,0.11,0.06254196329419368,0.18631296574562342
374,2046,8.979771361388384,10,100,0.1,0.0552291368050726,0.17436566221012448
374,2047,8.9814468774703,20,200,0.1,0.06567044845124732,0.14940581288392302
374,2052,8.989824457879871,2,25,0.08,0.022220401084126245,0.24966109123460217
374,2054,8.9931754900437,2,25,0.08,0.022220401084126245,0.24966109123460217
374,2055,8.994851006125614,29,200,0.145,0.10289350613885,0.20048667579611365
374,2087,9.04846752074688,25,200,0.125,0.0861197445025044,0.1780142504992178
374,2095,9.061871649402198,26,200,0.13,0.09028202253521182,0.18366351919982074
374,2103,9.075275778057513,24,200,0.12,0.0819799268161472,0.17234252145226464
375,737,6.801364835450442,2,25,0.08,0.022220401084126245,0.24966109123460217
375,1414,7.935689222906596,2,25,0.08,0.022220401084126245,0.24966109123460217
375,1752,8.502013658593716,3,25,0.12,0.04166817117905038,0.29955794091884674
375,1921,8.785175876437275,0,25,0.0,0.0,0.13319225276039096
375,2006,8.927594743400014,3,25,0.12,0.04166817117905038,0.29955794091884674
375,2027,8.962780581120219,1,25,0.04,0.007096233423382075,0.1954406391161776
375,2030,8.967807129365962,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2031,8.969482645447878,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2032,8.971158161529793,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2033,8.972833677611707,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2034,8.97450919369362,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2035,8.976184709775536,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2036,8.97786022585745,11,100,0.11,0.06254196329419368,0.18631296574562342
375,2037,8.979535741939365,10,100,0.1,0.0552291368050726,0.17436566221012448
375,2038,8.981211258021279,20,200,0.1,0.06567044845124732,0.14940581288392302
375,2043,8.989588838430851,2,25,0.08,0.022220401084126245,0.24966109123460217
375,2045,8.99293987059468,2,25,0.08,0.022220401084126245,0.24966109123460217
375,2046,8.994615386676596,29,200,0.145,0.10289350613885,0.20048667579611365
375,2078,9.04823190129786,26,200,0.13,0.09028202253521182,0.18366351919982074
375,2086,9.061636029953178,27,200,0.135,0.09446570427968658,0.18929138418865638
375,2094,9.075040158608495,25,200,0.125,0.0861197445025044,0.1780142504992178
376,728,6.8011292160014225,2,25,0.08,0.022220401084126245,0.24966109123460217
376,1405,7.935453603457576,2,25,0.08,0.022220401084126245,0.24966109123460217
376,1743,8.501778039144696,3,25,0.12,0.04166817117905038,0.29955794091884674
376,1912,8.784940256988257,0,25,0.0,0.0,0.13319225276039096
376,1997,8.927359123950994,3,25,0.12,0.04166817117905038,0.29955794091884674
376,2018,8.962544961671199,1,25,0.04,0.007096233423382075,0.1954406391161776
376,2021,8.967571509916944,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2022,8.969247025998857,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2023,8.970922542080773,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2024,8.972598058162687,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2025,8.974273574244602,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2026,8.975949090326516,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2027,8.97762460640843,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2028,8.979300122490345,11,100,0.11,0.06254196329419368,0.18631296574562342
376,2029,8.98097563857226,24,200,0.12,0.0819799268161472,0.17234252145226464
376,2034,8.989353218981833,2,25,0.08,0.022220401084126245,0.24966109123460217
376,2037,8.994379767227576,25,200,0.125,0.0861197445025044,0.1780142504992178
376,2069,9.047996281848842,26,200,0.13,0.09028202253521182,0.18366351919982074
376,2077,9.06140041050416,27,200,0.135,0.09446570427968658,0.18929138418865638
376,2085,9.074804539159475,25,200,0.125,0.0861197445025044,0.1780142504992178
377,719,6.800893596552404,2,25,0.08,0.022220401084126245,0.24966109123460217
377,1396,7.935217984008558,2,25,0.08,0.022220401084126245,0.24966109123460217
377,1734,8.501542419695678,3,25,0.12,0.04166817117905038,0.29955794091884674
377,1903,8.784704637539239,0,25,0.0,0.0,0.13319225276039096
377,1988,8.927123504501976,3,25,0.12,0.04166817117905038,0.29955794091884674
377,2009,8.96230934222218,1,25,0.04,0.007096233423382075,0.1954406391161776
377,2012,8.967335890467925,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2013,8.96901140654984,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2014,8.970686922631755,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2015,8.972362438713668,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2016,8.974037954795584,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2017,8.975713470877498,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2018,8.977388986959411,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2019,8.979064503041327,11,100,0.11,0.06254196329419368,0.18631296574562342
377,2020,8.980740019123242,24,200,0.12,0.0819799268161472,0.17234252145226464
377,2025,8.989117599532815,2,25,0.08,0.022220401084126245,0.24966109123460217
377,2028,8.994144147778558,25,200,0.125,0.0861197445025044,0.1780142504992178
377,2060,9.047760662399824,27,200,0.135,0.09446570427968658,0.18929138418865638
377,2068,9.061164791055141,28,200,0.14,0.09866982605979482,0.1948988091418585
377,2076,9.074568919710456,25,200,0.125,0.0861197445025044,0.1780142504992178
378,710,6.800657977103384,2,25,0.08,0.022220401084126245,0.24966109123460217
378,1387,7.934982364559539,2,25,0.08,0.022220401084126245,0.24966109123460217
378,1725,8.50130680024666,3,25,0.12,0.04166817117905038,0.29955794091884674
378,1895,8.786144534172134,0,25,0.0,0.0,0.13319225276039096
378,1979,8.926887885052956,3,25,0.12,0.04166817117905038,0.29955794091884674
378,2000,8.962073722773162,1,25,0.04,0.007096233423382075,0.1954406391161776
378,2003,8.967100271018905,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2004,8.968775787100821,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2005,8.970451303182735,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2006,8.972126819264648,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2007,8.973802335346564,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2008,8.97547785142848,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2009,8.977153367510393,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2010,8.978828883592307,11,100,0.11,0.06254196329419368,0.18631296574562342
378,2011,8.980504399674222,26,200,0.13,0.09028202253521182,0.18366351919982074
378,2016,8.988881980083795,2,25,0.08,0.022220401084126245,0.24966109123460217
378,2019,8.993908528329538,25,200,0.125,0.0861197445025044,0.1780142504992178
378,2051,9.047525042950804,27,200,0.135,0.09446570427968658,0.18929138418865638
378,2059,9.060929171606121,29,200,0.145,0.10289350613885,0.20048667579611365
378,2067,9.074333300261436,25,200,0.125,0.0861197445025044,0.1780142504992178
379,702,6.80209787373628,2,25,0.08,0.022220401084126245,0.24966109123460217
379,1378,7.93474674511052,2,25,0.08,0.022220401084126245,0.24966109123460217
379,1717,8.502746696879555,3,25,0.12,0.04166817117905038,0.29955794091884674
379,1886,8.785908914723114,0,25,0.0,0.0,0.13319225276039096
379,1970,8.926652265603938,3,25,0.12,0.04166817117905038,0.29955794091884674
379,1991,8.961838103324142,1,25,0.04,0.007096233423382075,0.1954406391161776
379,1995,8.9685401676518,11,100,0.11,0.06254196329419368,0.18631296574562342
379,1996,8.970215683733716,11,100,0.11,0.06254196329419368,0.18631296574562342
379,1997,8.97189119981563,11,100,0.11,0.06254196329419368,0.18631296574562342
379,1998,8.973566715897544,11,100,0.11,0.06254196329419368,0.18631296574562342
379,1999,8.97524223197946,11,100,0.11,0.06254196329419368,0.18631296574562342
379,2000,8.976917748061373,11,100,0.11,0.06254196329419368,0.18631296574562342
379,2001,8.978593264143289,11,100,0.11,0.06254196329419368,0.18631296574562342
379,2002,8.980268780225202,10,100,0.1,0.0552291368050726,0.17436566221012448
379,2003,8.981944296307116,22,200,0.11,0.07377244436816725,0.16092691043362384
379,2007,8.988646360634775,2,25,0.08,0.022220401084126245,0.24966109123460217
379,2010,8.99367290888052,2,25,0.08,0.022220401084126245,0.24966109123460217
379,2011,8.995348424962433,30,200,0.15,0.10713593533492477,0.20605579333334925
379,2043,9.0489649395837,28,200,0.14,0.09866982605979482,0.1948988091418585
379,2051,9.062369068239017,31,200,0.155,0.11139636898322336,0.21160690641836105
379,2059,9.075773196894332,25,200,0.125,0.0861197445025044,0.1780142504992178
380,693,6.80186225428726,3,25,0.12,0.04166817117905038,0.29955794091884674
380,1369,7.9345111256614995,2,25,0.08,0.022220401084126245,0.24966109123460217
380,1708,8.502511077430535,3,25,0.12,0.04166817117905038,0.29955794091884674
380,1877,8.785673295274094,0,25,0.0,0.0,0.13319225276039096
380,1961,8.926416646154918,3,25,0.12,0.04166817117905038,0.29955794091884674
380,1983,8.963277999957038,1,25,0.04,0.007096233423382075,0.1954406391161776
380,1986,8.96830454820278,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1987,8.969980064284696,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1988,8.97165558036661,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1989,8.973331096448526,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1990,8.97500661253044,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1991,8.976682128612353,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1992,8.978357644694269,11,100,0.11,0.06254196329419368,0.18631296574562342
380,1993,8.980033160776184,10,100,0.1,0.0552291368050726,0.17436566221012448
380,1994,8.981708676858098,22,200,0.11,0.07377244436816725,0.16092691043362384
380,1998,8.988410741185756,2,25,0.08,0.022220401084126245,0.24966109123460217
380,2001,8.9934372894315,2,25,0.08,0.022220401084126245,0.24966109123460217
380,2002,8.995112805513415,30,200,0.15,0.10713593533492477,0.20605579333334925
380,2034,9.04872932013468,28,200,0.14,0.09866982605979482,0.1948988091418585
380,2042,9.062133448789996,31,200,0.155,0.11139636898322336,0.21160690641836105
380,2050,9.075537577445314,25,200,0.125,0.0861197445025044,0.1780142504992178
381,684,6.801626634838241,3,25,0.12,0.04166817117905038,0.29955794091884674
381,1361,7.935951022294395,2,25,0.08,0.022220401084126245,0.24966109123460217
381,1699,8.502275457981515,1,25,0.04,0.007096233423382075,0.1954406391161776
381,1868,8.785437675825076,0,25,0.0,0.0,0.13319225276039096
381,1953,8.927856542787813,3,25,0.12,0.04166817117905038,0.29955794091884674
381,1974,8.963042380508018,1,25,0.04,0.007096233423382075,0.1954406391161776
381,1977,8.968068928753762,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1978,8.969744444835676,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1979,8.97141996091759,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1980,8.973095476999505,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1981,8.974770993081421,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1982,8.976446509163335,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1983,8.978122025245248,11,100,0.11,0.06254196329419368,0.18631296574562342
381,1984,8.979797541327164,10,100,0.1,0.0552291368050726,0.17436566221012448
381,1985,8.981473057409078,22,200,0.11,0.07377244436816725,0.16092691043362384
381,1990,8.989850637818652,2,25,0.08,0.022220401084126245,0.24966109123460217
381,1992,8.99320166998248,2,25,0.08,0.022220401084126245,0.24966109123460217
381,1993,8.994877186064395,30,200,0.15,0.10713593533492477,0.20605579333334925
381,2025,9.048493700685661,28,200,0.14,0.09866982605979482,0.1948988091418585
381,2033,9.061897829340976,31,200,0.155,0.11139636898322336,0.21160690641836105
381,2041,9.075301957996293,25,200,0.125,0.0861197445025044,0.1780142504992178
382,675,6.801391015389222,3,25,0.12,0.04166817117905038,0.29955794091884674
382,1352,7.935715402845377,2,25,0.08,0.022220401084126245,0.24966109123460217
382,1690,8.502039838532497,1,25,0.04,0.007096233423382075,0.1954406391161776
382,1859,8.785202056376058,0,25,0.0,0.0,0.13319225276039096
382,1944,8.927620923338793,3,25,0.12,0.04166817117905038,0.29955794091884674
382,1965,8.962806761059,1,25,0.04,0.007096233423382075,0.1954406391161776
382,1968,8.967833309304744,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1969,8.969508825386658,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1970,8.971184341468572,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1971,8.972859857550487,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1972,8.974535373632403,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1973,8.976210889714316,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1974,8.97788640579623,11,100,0.11,0.06254196329419368,0.18631296574562342
382,1975,8.979561921878146,10,100,0.1,0.0552291368050726,0.17436566221012448
382,1976,8.98123743796006,23,200,0.115,0.07786373208518774,0.16664716944991373
382,1981,8.989615018369634,2,25,0.08,0.022220401084126245,0.24966109123460217
382,1983,8.992966050533461,2,25,0.08,0.022220401084126245,0.24966109123460217
382,1984,8.994641566615377,30,200,0.15,0.10713593533492477,0.20605579333334925
382,2016,9.048258081236643,28,200,0.14,0.09866982605979482,0.1948988091418585
382,2024,9.061662209891958,31,200,0.155,0.11139636898322336,0.21160690641836105
382,2032,9.075066338547275,27,200,0.135,0.09446570427968658,0.18929138418865638
383,666,6.801155395940203,3,25,0.12,0.04166817117905038,0.29955794091884674
383,1343,7.9354797833963575,2,25,0.08,0.022220401084126245,0.24966109123460217
383,1681,8.501804219083478,1,25,0.04,0.007096233423382075,0.1954406391161776
383,1850,8.784966436927037,0,25,0.0,0.0,0.13319225276039096
383,1935,8.927385303889775,3,25,0.12,0.04166817117905038,0.29955794091884674
383,1956,8.962571141609981,1,25,0.04,0.007096233423382075,0.1954406391161776
383,1959,8.967597689855724,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1960,8.96927320593764,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1961,8.970948722019553,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1962,8.972624238101467,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1963,8.974299754183383,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1964,8.975975270265296,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1965,8.977650786347212,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1966,8.979326302429126,11,100,0.11,0.06254196329419368,0.18631296574562342
383,1967,8.98100181851104,27,200,0.135,0.09446570427968658,0.18929138418865638
383,1972,8.989379398920613,2,25,0.08,0.022220401084126245,0.24966109123460217
383,1975,8.994405947166356,26,200,0.13,0.09028202253521182,0.18366351919982074
383,2007,9.048022461787623,28,200,0.14,0.09866982605979482,0.1948988091418585
383,2015,9.061426590442938,31,200,0.155,0.11139636898322336,0.21160690641836105
383,2023,9.074830719098255,28,200,0.14,0.09866982605979482,0.1948988091418585
384,657,6.800919776491183,3,25,0.12,0.04166817117905038,0.29955794091884674
384,1334,7.935244163947338,2,25,0.08,0.022220401084126245,0.24966109123460217
384,1672,8.501568599634458,1,25,0.04,0.007096233423382075,0.1954406391161776
384,1841,8.784730817478017,0,25,0.0,0.0,0.13319225276039096
384,1926,8.927149684440755,3,25,0.12,0.04166817117905038,0.29955794091884674
384,1947,8.962335522160961,1,25,0.04,0.007096233423382075,0.1954406391161776
384,1950,8.967362070406704,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1951,8.96903758648862,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1952,8.970713102570533,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1953,8.972388618652449,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1954,8.974064134734363,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1955,8.975739650816276,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1956,8.977415166898192,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1957,8.979090682980107,11,100,0.11,0.06254196329419368,0.18631296574562342
384,1958,8.980766199062021,27,200,0.135,0.09446570427968658,0.18929138418865638
384,1963,8.989143779471593,2,25,0.08,0.022220401084126245,0.24966109123460217
384,1966,8.994170327717338,27,200,0.135,0.09446570427968658,0.18929138418865638
384,1998,9.047786842338603,29,200,0.145,0.10289350613885,0.20048667579611365
384,2006,9.06119097099392,32,200,0.16,0.11567412001614788,0.2171407021187469
384,2014,9.074595099649237,29,200,0.145,0.10289350613885,0.20048667579611365
385,648,6.800684157042164,3,25,0.12,0.04166817117905038,0.29955794091884674
385,1325,7.935008544498318,2,25,0.08,0.022220401084126245,0.24966109123460217
385,1663,8.501332980185438,1,25,0.04,0.007096233423382075,0.1954406391161776
385,1833,8.786170714110913,0,25,0.0,0.0,0.13319225276039096
385,1917,8.926914064991736,3,25,0.12,0.04166817117905038,0.29955794091884674
385,1938,8.962099902711941,1,25,0.04,0.007096233423382075,0.1954406391161776
385,1941,8.967126450957686,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1942,8.9688019670396,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1943,8.970477483121513,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1944,8.972152999203429,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1945,8.973828515285344,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1946,8.975504031367258,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1947,8.977179547449172,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1948,8.978855063531087,11,100,0.11,0.06254196329419368,0.18631296574562342
385,1949,8.980530579613001,27,200,0.135,0.09446570427968658,0.18929138418865638
385,1954,8.988908160022575,2,25,0.08,0.022220401084126245,0.24966109123460217
385,1957,8.993934708268318,28,200,0.14,0.09866982605979482,0.1948988091418585
385,1989,9.047551222889584,29,200,0.145,0.10289350613885,0.20048667579611365
385,1997,9.0609553515449,33,200,0.165,0.11996855297651625,0.22265781589168893
385,2005,9.074359480200217,29,200,0.145,0.10289350613885,0.20048667579611365
386,640,6.802124053675059,3,25,0.12,0.04166817117905038,0.29955794091884674
386,1316,7.934772925049299,2,25,0.08,0.022220401084126245,0.24966109123460217
386,1655,8.502772876818334,1,25,0.04,0.007096233423382075,0.1954406391161776
386,1824,8.785935094661895,0,25,0.0,0.0,0.13319225276039096
386,1908,8.926678445542716,3,25,0.12,0.04166817117905038,0.29955794091884674
386,1929,8.961864283262923,1,25,0.04,0.007096233423382075,0.1954406391161776
386,1933,8.968566347590581,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1934,8.970241863672495,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1935,8.971917379754409,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1936,8.973592895836324,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1937,8.975268411918238,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1938,8.976943928000154,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1939,8.978619444082067,11,100,0.11,0.06254196329419368,0.18631296574562342
386,1940,8.980294960163983,10,100,0.1,0.0552291368050726,0.17436566221012448
386,1941,8.981970476245897,24,200,0.12,0.0819799268161472,0.17234252145226464
386,1945,8.988672540573555,2,25,0.08,0.022220401084126245,0.24966109123460217
386,1948,8.993699088819298,2,25,0.08,0.022220401084126245,0.24966109123460217
386,1949,8.995374604901214,29,200,0.145,0.10289350613885,0.20048667579611365
386,1981,9.04899111952248,29,200,0.145,0.10289350613885,0.20048667579611365
386,1989,9.062395248177795,33,200,0.165,0.11996855297651625,0.22265781589168893
386,1997,9.075799376833112,29,200,0.145,0.10289350613885,0.20048667579611365
387,631,6.801888434226041,3,25,0.12,0.04166817117905038,0.29955794091884674
387,1307,7.934537305600281,2,25,0.08,0.022220401084126245,0.24966109123460217
387,1646,8.502537257369315,1,25,0.04,0.007096233423382075,0.1954406391161776
387,1815,8.785699475212876,0,25,0.0,0.0,0.13319225276039096
387,1899,8.926442826093698,3,25,0.12,0.04166817117905038,0.29955794091884674
387,1921,8.963304179895818,1,25,0.04,0.007096233423382075,0.1954406391161776
387,1924,8.968330728141563,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1925,8.970006244223477,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1926,8.97168176030539,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1927,8.973357276387306,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1928,8.97503279246922,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1929,8.976708308551135,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1930,8.978383824633049,11,100,0.11,0.06254196329419368,0.18631296574562342
387,1931,8.980059340714963,10,100,0.1,0.0552291368050726,0.17436566221012448
387,1932,8.981734856796878,25,200,0.125,0.0861197445025044,0.1780142504992178
387,1936,8.988436921124537,2,25,0.08,0.022220401084126245,0.24966109123460217
387,1939,8.99346346937028,2,25,0.08,0.022220401084126245,0.24966109123460217
387,1940,8.995138985452195,30,200,0.15,0.10713593533492477,0.20605579333334925
387,1972,9.048755500073462,29,200,0.145,0.10289350613885,0.20048667579611365
387,1980,9.062159628728777,33,200,0.165,0.11996855297651625,0.22265781589168893
387,1988,9.075563757384094,29,200,0.145,0.10289350613885,0.20048667579611365
388,622,6.801652814777022,3,25,0.12,0.04166817117905038,0.29955794091884674
388,1299,7.935977202233175,2,25,0.08,0.022220401084126245,0.24966109123460217
388,1637,8.502301637920295,1,25,0.04,0.007096233423382075,0.1954406391161776
388,1806,8.785463855763856,0,25,0.0,0.0,0.13319225276039096
388,1891,8.927882722726594,3,25,0.12,0.04166817117905038,0.29955794091884674
388,1912,8.9630685604468,1,25,0.04,0.007096233423382075,0.1954406391161776
388,1915,8.968095108692543,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1916,8.969770624774457,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1917,8.971446140856372,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1918,8.973121656938286,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1919,8.9747971730202,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1920,8.976472689102115,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1921,8.97814820518403,11,100,0.11,0.06254196329419368,0.18631296574562342
388,1922,8.979823721265944,10,100,0.1,0.0552291368050726,0.17436566221012448
388,1923,8.981499237347858,26,200,0.13,0.09028202253521182,0.18366351919982074
388,1928,8.989876817757432,2,25,0.08,0.022220401084126245,0.24966109123460217
388,1930,8.993227849921261,2,25,0.08,0.022220401084126245,0.24966109123460217
388,1931,8.994903366003175,30,200,0.15,0.10713593533492477,0.20605579333334925
388,1963,9.048519880624442,30,200,0.15,0.10713593533492477,0.20605579333334925
388,1971,9.061924009279757,33,200,0.165,0.11996855297651625,0.22265781589168893
388,1979,9.075328137935074,29,200,0.145,0.10289350613885,0.20048667579611365
389,613,6.801417195328002,3,25,0.12,0.04166817117905038,0.29955794091884674
389,1290,7.935741582784156,2,25,0.08,0.022220401084126245,0.24966109123460217
389,1628,8.502066018471277,1,25,0.04,0.007096233423382075,0.1954406391161776
389,1797,8.785228236314836,0,25,0.0,0.0,0.13319225276039096
389,1882,8.927647103277573,3,25,0.12,0.04166817117905038,0.29955794091884674
389,1903,8.96283294099778,1,25,0.04,0.007096233423382075,0.1954406391161776
389,1906,8.967859489243523,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1907,8.969535005325437,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1908,8.971210521407352,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1909,8.972886037489268,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1910,8.974561553571181,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1911,8.976237069653095,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1912,8.97791258573501,11,100,0.11,0.06254196329419368,0.18631296574562342
389,1913,8.979588101816924,10,100,0.1,0.0552291368050726,0.17436566221012448
389,1914,8.98126361789884,26,200,0.13,0.09028202253521182,0.18366351919982074
389,1919,8.989641198308412,2,25,0.08,0.022220401084126245,0.24966109123460217
389,1921,8.992992230472241,2,25,0.08,0.022220401084126245,0.24966109123460217
389,1922,8.994667746554157,30,200,0.15,0.10713593533492477,0.20605579333334925
389,1954,9.048284261175422,31,200,0.155,0.11139636898322336,0.21160690641836105
389,1962,9.061688389830739,34,200,0.17,0.12427907881439243,0.22815883678712312
389,1970,9.075092518486056,30,200,0.15,0.10713593533492477,0.20605579333334925
390,604,6.801181575878982,3,25,0.12,0.04166817117905038,0.29955794091884674
390,1281,7.935505963335137,2,25,0.08,0.022220401084126245,0.24966109123460217
390,1619,8.501830399022257,1,25,0.04,0.007096233423382075,0.1954406391161776
390,1788,8.784992616865818,0,25,0.0,0.0,0.13319225276039096
390,1873,8.927411483828553,3,25,0.12,0.04166817117905038,0.29955794091884674
390,1894,8.96259732154876,1,25,0.04,0.007096233423382075,0.1954406391161776
390,1897,8.967623869794505,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1898,8.969299385876418,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1899,8.970974901958332,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1900,8.972650418040248,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1901,8.974325934122161,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1902,8.976001450204077,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1903,8.97767696628599,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1904,8.979352482367906,11,100,0.11,0.06254196329419368,0.18631296574562342
390,1905,8.98102799844982,30,200,0.15,0.10713593533492477,0.20605579333334925
390,1910,8.989405578859394,2,25,0.08,0.022220401084126245,0.24966109123460217
390,1912,8.992756611023221,2,25,0.08,0.022220401084126245,0.24966109123460217
390,1913,8.994432127105137,30,200,0.15,0.10713593533492477,0.20605579333334925
390,1945,9.048048641726403,31,200,0.155,0.11139636898322336,0.21160690641836105
390,1953,9.061452770381718,34,200,0.17,0.12427907881439243,0.22815883678712312
390,1961,9.074856899037036,30,200,0.15,0.10713593533492477,0.20605579333334925
391,595,6.800945956429963,3,25,0.12,0.04166817117905038,0.29955794091884674
391,1272,7.935270343886117,4,25,0.16,0.06403451412098321,0.3465362177560826
391,1610,8.501594779573239,1,25,0.04,0.007096233423382075,0.1954406391161776
391,1779,8.784756997416798,0,25,0.0,0.0,0.13319225276039096
391,1864,8.927175864379535,3,25,0.12,0.04166817117905038,0.29955794091884674
391,1885,8.962361702099741,1,25,0.04,0.007096233423382075,0.1954406391161776
391,1888,8.967388250345484,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1889,8.969063766427398,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1890,8.970739282509314,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1891,8.972414798591227,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1892,8.974090314673143,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1893,8.975765830755057,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1894,8.977441346836972,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1895,8.979116862918886,11,100,0.11,0.06254196329419368,0.18631296574562342
391,1896,8.9807923790008,31,200,0.155,0.11139636898322336,0.21160690641836105
391,1901,8.989169959410374,2,25,0.08,0.022220401084126245,0.24966109123460217
391,1904,8.994196507656117,35,200,0.175,0.1286051503455461,0.23364431198927976
391,1936,9.047813022277383,32,200,0.16,0.11567412001614788,0.2171407021187469
