N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper,point_est_feasible,main_seed_verdict,main_seed_m,verify_seed_verdict,verify_seed_m
200,3627,9.04590188674645,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
264,3060,9.04590188674645,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
328,2493,9.04590188674645,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
392,1926,9.04590188674645,32,200,0.16,0.11567412001614788,0.2171407021187469,False,insufficient,200,,
456,1359,9.04590188674645,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
520,792,9.04590188674645,120,200,0.6,0.5308367198423567,0.6653942148238506,False,insufficient,200,,
584,225,9.04590188674645,167,200,0.835,0.777342184108311,0.8800314470234837,False,insufficient,200,,
8,5328,9.045901886746451,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
15,5266,9.04592806668523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
79,4699,9.04592806668523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
143,4132,9.04592806668523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
207,3565,9.04592806668523,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
271,2998,9.04592806668523,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
335,2431,9.04592806668523,12,200,0.06,0.03465219410651454,0.10193169336217282,False,insufficient,200,,
399,1864,9.04592806668523,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
463,1297,9.04592806668523,73,200,0.365,0.30140526417602626,0.4336829740245936,False,insufficient,200,,
527,730,9.04592806668523,126,200,0.63,0.5612262986885862,0.6938739163774834,False,insufficient,200,,
591,163,9.04592806668523,171,200,0.855,0.7995133242038862,0.8971064938611499,False,insufficient,200,,
534,668,9.045954246624008,129,200,0.645,0.5765211302029042,0.7080137250630966,False,insufficient,200,,
598,101,9.045954246624008,3525,4000,0.88125,0.8708573461591068,0.8909110783209656,False,insufficient,4000,,
22,5204,9.04595424662401,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
86,4637,9.04595424662401,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
150,4070,9.04595424662401,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
214,3503,9.04595424662401,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
278,2936,9.04595424662401,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
342,2369,9.04595424662401,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
406,1802,9.04595424662401,36,200,0.18,0.13294625827141174,0.2391147507967245,False,insufficient,200,,
470,1235,9.04595424662401,80,200,0.4,0.3346057851761492,0.46916328015764336,False,insufficient,200,,
29,5142,9.045980426562789,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
93,4575,9.045980426562789,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
157,4008,9.045980426562789,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
221,3441,9.045980426562789,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
285,2874,9.045980426562789,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
349,2307,9.045980426562789,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
413,1740,9.045980426562789,41,200,0.205,0.15486176168906182,0.2662569810456263,False,insufficient,200,,
477,1173,9.045980426562789,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
541,606,9.045980426562789,140,200,0.7,0.6332093157249852,0.7592525536074295,False,insufficient,200,,
605,39,9.045980426562789,3577,4000,0.89425,0.8843389174360835,0.9034045615180636,False,crossing,4000,crossing,4000
548,544,9.046006606501567,147,200,0.735,0.669824237532593,0.7913184589329944,False,insufficient,200,,
36,5080,9.04600660650157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
100,4513,9.04600660650157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
164,3946,9.04600660650157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
228,3379,9.04600660650157,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
292,2812,9.04600660650157,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
356,2245,9.04600660650157,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
420,1678,9.04600660650157,48,200,0.24,0.1860661595414933,0.3037334103263674,False,insufficient,200,,
484,1111,9.04600660650157,87,200,0.435,0.36815725451898934,0.5042926379479759,False,insufficient,200,,
43,5018,9.04603278644035,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
107,4451,9.04603278644035,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
171,3884,9.04603278644035,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
235,3317,9.04603278644035,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
299,2750,9.04603278644035,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
363,2183,9.04603278644035,20,200,0.1,0.06567044845124732,0.14940581288392302,False,insufficient,200,,
427,1616,9.04603278644035,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
491,1049,9.04603278644035,91,200,0.455,0.3874821925827813,0.5242138868174252,False,insufficient,200,,
555,482,9.04603278644035,152,200,0.76,0.6962665896736326,0.8139338404585067,False,insufficient,200,,
306,2688,9.046058966379128,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
370,2121,9.046058966379128,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
434,1554,9.046058966379128,56,200,0.28,0.2223688973234035,0.3459230464109402,False,insufficient,200,,
498,987,9.046058966379128,97,200,0.485,0.41667385119216255,0.5538915086079063,False,insufficient,200,,
50,4956,9.04605896637913,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
114,4389,9.04605896637913,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
178,3822,9.04605896637913,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
242,3255,9.04605896637913,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
562,420,9.04605896637913,157,200,0.785,0.722976925984516,0.8362812378141752,False,insufficient,200,,
57,4894,9.046085146317909,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
121,4327,9.046085146317909,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
185,3760,9.046085146317909,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
249,3193,9.046085146317909,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
377,2059,9.046085146317909,27,200,0.135,0.09446570427968658,0.18929138418865638,False,insufficient,200,,
441,1492,9.046085146317909,59,200,0.295,0.2361394381410138,0.3615871457932609,False,insufficient,200,,
505,925,9.046085146317909,104,200,0.52,0.45103785019149595,0.5882083367417457,False,insufficient,200,,
569,358,9.046085146317909,160,200,0.8,0.7391448129154138,0.8495479910832086,False,insufficient,200,,
313,2626,9.04608514631791,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
0,5399,9.046111326256689,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
64,4832,9.046111326256689,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
128,4265,9.046111326256689,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
192,3698,9.046111326256689,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
256,3131,9.046111326256689,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
320,2564,9.046111326256689,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
384,1997,9.046111326256689,29,200,0.145,0.10289350613885,0.20048667579611365,False,insufficient,200,,
448,1430,9.046111326256689,65,200,0.325,0.263915714943814,0.392680149390323,False,insufficient,200,,
512,863,9.046111326256689,114,200,0.57,0.5007048770948288,0.6366567771715163,False,insufficient,200,,
576,296,9.046111326256689,165,200,0.825,0.7663556880107202,0.8713948496544538,False,insufficient,200,,
327,2502,9.046137506195468,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
391,1935,9.046137506195468,32,200,0.16,0.11567412001614788,0.2171407021187469,False,insufficient,200,,
455,1368,9.046137506195468,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
519,801,9.046137506195468,120,200,0.6,0.5308367198423567,0.6653942148238506,False,insufficient,200,,
583,234,9.046137506195468,166,200,0.83,0.7718411632128768,0.8757209211856076,False,insufficient,200,,
7,5337,9.04613750619547,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
71,4770,9.04613750619547,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
135,4203,9.04613750619547,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
199,3636,9.04613750619547,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
263,3069,9.04613750619547,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
14,5275,9.046163686134248,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
78,4708,9.046163686134248,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
142,4141,9.046163686134248,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
206,3574,9.046163686134248,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
526,739,9.046163686134248,126,200,0.63,0.5612262986885862,0.6938739163774834,False,insufficient,200,,
590,172,9.046163686134248,170,200,0.85,0.7939442066666507,0.8928640646650752,False,insufficient,200,,
270,3007,9.04616368613425,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
334,2440,9.04616368613425,11,200,0.055,0.03098534156570805,0.09578699916966896,False,insufficient,200,,
398,1873,9.04616368613425,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
462,1306,9.04616368613425,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
597,110,9.046189866073027,3517,4000,0.87925,0.8687868263712093,0.8889854358820825,False,insufficient,4000,,
21,5213,9.046189866073028,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
85,4646,9.046189866073028,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
149,4079,9.046189866073028,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
213,3512,9.046189866073028,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
277,2945,9.046189866073028,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
341,2378,9.046189866073028,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
405,1811,9.046189866073028,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
469,1244,9.046189866073028,78,200,0.39,0.3250834308878392,0.4590625409793326,False,insufficient,200,,
533,677,9.046189866073028,128,200,0.64,0.5714152811080028,0.7033080274246877,False,insufficient,200,,
220,3450,9.046216046011807,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
284,2883,9.046216046011807,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
412,1749,9.046216046011807,41,200,0.205,0.15486176168906182,0.2662569810456263,False,insufficient,200,,
28,5151,9.046216046011809,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
92,4584,9.046216046011809,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
156,4017,9.046216046011809,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
348,2316,9.046216046011809,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
476,1182,9.046216046011809,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
540,615,9.046216046011809,138,200,0.69,0.6228282237882907,0.7500105520775032,False,insufficient,200,,
604,48,9.046216046011809,3570,4000,0.8925,0.8825216268887314,0.9017252101169826,False,crossing,4000,crossing,4000
35,5089,9.04624222595059,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
99,4522,9.04624222595059,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
163,3955,9.04624222595059,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
227,3388,9.04624222595059,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
291,2821,9.04624222595059,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
355,2254,9.04624222595059,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
419,1687,9.04624222595059,47,200,0.235,0.18157433377419854,0.2984136893603518,False,insufficient,200,,
483,1120,9.04624222595059,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
547,553,9.04624222595059,146,200,0.73,0.66456564747098,0.786765502261297,False,insufficient,200,,
42,5027,9.046268405889368,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
106,4460,9.046268405889368,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
170,3893,9.046268405889368,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
234,3326,9.046268405889368,1,200,0.005,0.0008831687058453758,0.02777370469642793,False,insufficient,200,,
298,2759,9.046268405889368,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
362,2192,9.046268405889368,20,200,0.1,0.06567044845124732,0.14940581288392302,False,insufficient,200,,
426,1625,9.046268405889368,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
490,1058,9.046268405889368,91,200,0.455,0.3874821925827813,0.5242138868174252,False,insufficient,200,,
554,491,9.046268405889368,152,200,0.76,0.6962665896736326,0.8139338404585067,False,insufficient,200,,
49,4965,9.046294585828148,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
113,4398,9.046294585828148,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
177,3831,9.046294585828148,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
241,3264,9.046294585828148,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
305,2697,9.046294585828148,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
369,2130,9.046294585828148,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
433,1563,9.046294585828148,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
497,996,9.046294585828148,97,200,0.485,0.41667385119216255,0.5538915086079063,False,insufficient,200,,
561,429,9.046294585828148,156,200,0.78,0.7176120002896181,0.8318346167757626,False,insufficient,200,,
504,934,9.046320765766927,103,200,0.515,0.44610849139209374,0.5833261488078374,False,insufficient,200,,
568,367,9.046320765766927,160,200,0.8,0.7391448129154138,0.8495479910832086,False,insufficient,200,,
56,4903,9.046320765766929,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
120,4336,9.046320765766929,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
184,3769,9.046320765766929,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
248,3202,9.046320765766929,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
312,2635,9.046320765766929,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
376,2068,9.046320765766929,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
440,1501,9.046320765766929,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
63,4841,9.046346945705707,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
127,4274,9.046346945705707,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
191,3707,9.046346945705707,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
255,3140,9.046346945705707,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
319,2573,9.046346945705707,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
383,2006,9.046346945705707,28,200,0.14,0.09866982605979482,0.1948988091418585,False,insufficient,200,,
447,1439,9.046346945705707,63,200,0.315,0.2546232094605245,0.38234956140699167,False,insufficient,200,,
511,872,9.046346945705707,113,200,0.565,0.4957073620520242,0.6318427454810105,False,insufficient,200,,
575,305,9.046346945705707,164,200,0.82,0.7608852492032754,0.8670537417285882,False,insufficient,200,,
134,4212,9.046373125644488,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
198,3645,9.046373125644488,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
262,3078,9.046373125644488,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
326,2511,9.046373125644488,9,200,0.045,0.02385254288504434,0.08329670438371192,False,insufficient,200,,
390,1944,9.046373125644488,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
454,1377,9.046373125644488,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
518,810,9.046373125644488,120,200,0.6,0.5308367198423567,0.6653942148238506,False,insufficient,200,,
582,243,9.046373125644488,166,200,0.83,0.7718411632128768,0.8757209211856076,False,insufficient,200,,
6,5346,9.04637312564449,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
70,4779,9.04637312564449,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
13,5284,9.046399305583268,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
77,4717,9.046399305583268,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
141,4150,9.046399305583268,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
205,3583,9.046399305583268,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
269,3016,9.046399305583268,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
333,2449,9.046399305583268,11,200,0.055,0.03098534156570805,0.09578699916966896,False,insufficient,200,,
397,1882,9.046399305583268,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
461,1315,9.046399305583268,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
525,748,9.046399305583268,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
589,181,9.046399305583268,170,200,0.85,0.7939442066666507,0.8928640646650752,False,insufficient,200,,
20,5222,9.046425485522049,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
84,4655,9.046425485522049,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
148,4088,9.046425485522049,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
212,3521,9.046425485522049,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
276,2954,9.046425485522049,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
340,2387,9.046425485522049,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
404,1820,9.046425485522049,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
468,1253,9.046425485522049,78,200,0.39,0.3250834308878392,0.4590625409793326,False,insufficient,200,,
532,686,9.046425485522049,128,200,0.64,0.5714152811080028,0.7033080274246877,False,insufficient,200,,
596,119,9.046425485522049,3510,4000,0.8775,0.8669758546204714,0.8872997656843872,False,insufficient,4000,,
27,5160,9.046451665460827,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
347,2325,9.046451665460827,17,200,0.085,0.05374574998400461,0.13189587115123463,False,insufficient,200,,
411,1758,9.046451665460827,40,200,0.2,0.15045200891679145,0.2608551870845863,False,insufficient,200,,
475,1191,9.046451665460827,85,200,0.425,0.3585361249314706,0.4942906740688738,False,insufficient,200,,
539,624,9.046451665460827,137,200,0.685,0.6176504385930084,0.7453767905394755,False,insufficient,200,,
603,57,9.046451665460827,3567,4000,0.89175,0.8817430325768879,0.9010052435937834,False,crossing,4000,crossing,4000
91,4593,9.046451665460829,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
155,4026,9.046451665460829,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
219,3459,9.046451665460829,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
283,2892,9.046451665460829,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
34,5098,9.046477845399608,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
98,4531,9.046477845399608,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
162,3964,9.046477845399608,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
226,3397,9.046477845399608,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
290,2830,9.046477845399608,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
354,2263,9.046477845399608,18,200,0.09,0.05768744866037736,0.13776571920817224,False,insufficient,200,,
418,1696,9.046477845399608,44,200,0.22,0.1681653832242373,0.2823879997103819,False,insufficient,200,,
482,1129,9.046477845399608,86,200,0.43,0.36334322282848375,0.4992951229051709,False,insufficient,200,,
546,562,9.046477845399608,146,200,0.73,0.66456564747098,0.786765502261297,False,insufficient,200,,
553,500,9.046504025338386,151,200,0.755,0.6909575639021187,0.8094313194967102,False,insufficient,200,,
41,5036,9.046504025338388,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
105,4469,9.046504025338388,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
169,3902,9.046504025338388,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
233,3335,9.046504025338388,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
297,2768,9.046504025338388,5,200,0.025,0.010724719583860124,0.05717834075165468,False,insufficient,200,,
361,2201,9.046504025338388,19,200,0.095,0.061663102507449205,0.14360161209441077,False,insufficient,200,,
425,1634,9.046504025338388,50,200,0.25,0.195081679676731,0.3143409836577504,False,insufficient,200,,
489,1067,9.046504025338388,91,200,0.455,0.3874821925827813,0.5242138868174252,False,insufficient,200,,
496,1005,9.046530205277167,96,200,0.48,0.4117916632582544,0.548962149808504,False,insufficient,200,,
560,438,9.046530205277167,156,200,0.78,0.7176120002896181,0.8318346167757626,False,insufficient,200,,
48,4974,9.046530205277168,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
112,4407,9.046530205277168,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
176,3840,9.046530205277168,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
240,3273,9.046530205277168,2,200,0.01,0.0027466581088489593,0.035721762026734716,False,insufficient,200,,
304,2706,9.046530205277168,6,200,0.03,0.013820314259191425,0.06389429280963374,False,insufficient,200,,
368,2139,9.046530205277168,23,200,0.115,0.07786373208518774,0.16664716944991373,False,insufficient,200,,
432,1572,9.046530205277168,54,200,0.27,0.2132344977387029,0.33543435252902004,False,insufficient,200,,
119,4345,9.046556385215947,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
183,3778,9.046556385215947,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
247,3211,9.046556385215947,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
311,2644,9.046556385215947,7,200,0.035,0.01705554191525804,0.0704706118868775,False,insufficient,200,,
375,2077,9.046556385215947,26,200,0.13,0.09028202253521182,0.18366351919982074,False,insufficient,200,,
439,1510,9.046556385215947,58,200,0.29,0.23154025564693195,0.3563747815540324,False,insufficient,200,,
503,943,9.046556385215947,102,200,0.51,0.44118587625055616,0.5784372172160646,False,insufficient,200,,
567,376,9.046556385215947,159,200,0.795,0.7337430189543738,0.8451382383109382,False,insufficient,200,,
55,4912,9.046556385215949,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
62,4850,9.046582565154727,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
126,4283,9.046582565154727,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
190,3716,9.046582565154727,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
254,3149,9.046582565154727,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
318,2582,9.046582565154727,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
382,2015,9.046582565154727,28,200,0.14,0.09866982605979482,0.1948988091418585,False,insufficient,200,,
446,1448,9.046582565154727,62,200,0.31,0.2499894479224967,0.37717177621170916,False,insufficient,200,,
510,881,9.046582565154727,113,200,0.565,0.4957073620520242,0.6318427454810105,False,insufficient,200,,
574,314,9.046582565154727,162,200,0.81,0.7499876124094633,0.8583282850557797,False,insufficient,200,,
5,5355,9.046608745093508,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
69,4788,9.046608745093508,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
133,4221,9.046608745093508,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
197,3654,9.046608745093508,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
261,3087,9.046608745093508,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
325,2520,9.046608745093508,8,200,0.04,0.0204056319610195,0.0769320685744264,False,insufficient,200,,
389,1953,9.046608745093508,31,200,0.155,0.11139636898322336,0.21160690641836105,False,insufficient,200,,
453,1386,9.046608745093508,70,200,0.35,0.28728824080917403,0.4183653571915147,False,insufficient,200,,
517,819,9.046608745093508,120,200,0.6,0.5308367198423567,0.6653942148238506,False,insufficient,200,,
581,252,9.046608745093508,166,200,0.83,0.7718411632128768,0.8757209211856076,False,insufficient,200,,
12,5293,9.046634925032286,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
140,4159,9.046634925032286,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
204,3592,9.046634925032286,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
268,3025,9.046634925032286,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
332,2458,9.046634925032286,10,200,0.05,0.027382645473457017,0.08957814852860962,False,insufficient,200,,
396,1891,9.046634925032286,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
460,1324,9.046634925032286,72,200,0.36,0.2966919725753122,0.4285847188919973,False,insufficient,200,,
524,757,9.046634925032286,125,200,0.625,0.5561430364380054,0.6891456318947539,False,insufficient,200,,
588,190,9.046634925032286,168,200,0.84,0.782859297881253,0.884325879983852,False,insufficient,200,,
76,4726,9.046634925032288,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
19,5231,9.046661104971067,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
83,4664,9.046661104971067,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
147,4097,9.046661104971067,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
211,3530,9.046661104971067,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
403,1829,9.046661104971067,34,200,0.17,0.12427907881439243,0.22815883678712312,False,insufficient,200,,
467,1262,9.046661104971067,77,200,0.385,0.3203330967849892,0.4540013283488722,False,insufficient,200,,
531,695,9.046661104971067,128,200,0.64,0.5714152811080028,0.7033080274246877,False,insufficient,200,,
595,128,9.046661104971067,523,600,0.8716666666666667,0.8425209878774318,0.8960834809615906,False,insufficient,600,,
275,2963,9.046661104971069,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
339,2396,9.046661104971069,15,200,0.075,0.04597491700833055,0.12004361066028794,False,insufficient,200,,
602,66,9.046687284909845,3557,4000,0.88925,0.8791487564211073,0.898604316966088,False,insufficient,4000,,
26,5169,9.046687284909847,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
90,4602,9.046687284909847,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
154,4035,9.046687284909847,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
218,3468,9.046687284909847,0,200,0.0,0.0,0.018845326668962936,False,insufficient,200,,
282,2901,9.046687284909847,3,200,0.015,0.005114237753504754,0.043165729115389295,False,insufficient,200,,
